Due_date,Due_month,Due_band,Tenure_band,new_old,disbursal_category,reloan_type,payment_tenure,state,zone,cnt_due,amt_due,cnt_paid,collection_amount,sanction_amount
2026-03-30,2026-03-01,10K-20K,>45D,New,F,,plus_8_10,TELANGANA,South,1,12600.0,0,10,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,F,,DD,ANDHRA PRADESH,South,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,<10K,>45D,New,F,,minus_15,,,1,6300.0,0,600,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,E,,minus_3,MAHARASHTRA,West,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,C,,minus_1,TAMIL NADU,South,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,D,,minus_6,KERALA,South,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,36-40D,New,D,,plus_8_10,TAMIL NADU,South,1,12600.0,1,14600,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,Old,F,re_loan_normal_approved,DD,TAMIL NADU,South,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,F,,plus_21_25,MAHARASHTRA,West,1,12600.0,0,2500,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,F,,plus_16_20,MAHARASHTRA,West,0,0.0,0,2500,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,F,,plus_2,MAHARASHTRA,West,0,0.0,0,5000,10000.0
2026-03-30,2026-03-01,<10K,21-25D,New,C,,minus_2,UTTAR PRADESH,North,2,12450.0,2,12450,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,A,,minus_9,MAHARASHTRA,West,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,E,,minus_10,KERALA,South,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,E,,plus_4,TAMIL NADU,South,1,12400.0,1,13800,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,E,,minus_4,HARYANA,North,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,<10K,21-25D,New,F,,minus_15,MADHYA PRADESH,West,0,0.0,0,122,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,C,,minus_11,ODISHA,East,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,<10K,<15D,New,F,,minus_11,MAHARASHTRA,West,2,12100.0,2,12100,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,E,,minus_15,TELANGANA,South,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,F,,plus_1,KERALA,South,1,12600.0,1,13700,10000.0
2026-03-30,2026-03-01,10K-20K,31-35D,New,B,,plus_7,ODISHA,East,1,12600.0,0,12600,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,B,,minus_11,HIMACHAL PRADESH,North,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,F,,minus_5,UTTAR PRADESH,North,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,F,,DD,KERALA,South,1,12600.0,1,12000,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,F,,minus_15,KERALA,South,0,0.0,0,600,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,F,,minus_6,MAHARASHTRA,West,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,F,,minus_4,RAJASTHAN,North,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,<10K,31-35D,New,E,,plus_5,MADHYA PRADESH,West,0,0.0,0,4100,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,A,,minus_8,MAHARASHTRA,West,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,<10K,26-30D,New,D,,minus_15,MAHARASHTRA,West,0,0.0,0,3900,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,Old,C,re_loan_normal_approved,minus_13,HIMACHAL PRADESH,North,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,D,,minus_7,TELANGANA,South,1,12600.0,1,5100,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,D,,minus_15,TELANGANA,South,0,0.0,0,7500,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,D,,minus_12,,,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,minus_4,PUNJAB,North,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,D,,minus_5,TELANGANA,South,1,12300.0,0,23,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,D,,minus_10,TELANGANA,South,0,0.0,0,500,10000.0
2026-03-30,2026-03-01,<10K,16-25D,New,C,,minus_6,UTTAR PRADESH,North,2,12450.0,2,12300,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,minus_1,UTTARAKHAND,North,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,F,,minus_9,KARNATAKA,South,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,<10K,26-30D,New,E,,DD,TAMIL NADU,South,1,6300.0,1,6300,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,minus_1,GUJARAT,West,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,F,,minus_6,BIHAR,East,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,F,,plus_7,MAHARASHTRA,West,1,12600.0,0,2500,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,F,,plus_4,MAHARASHTRA,West,0,0.0,0,2500,10000.0
2026-03-30,2026-03-01,<10K,>45D,New,F,,plus_21_25,UTTAR PRADESH,North,2,12350.0,0,2,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,D,,plus_21_25,ANDHRA PRADESH,South,1,12600.0,0,10000,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,B,,minus_10,MADHYA PRADESH,West,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,C,,plus_26_30 ,UTTAR PRADESH,North,1,12600.0,0,7100,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,C,,plus_21_25,UTTAR PRADESH,North,0,0.0,0,2900,10000.0
2026-03-30,2026-03-01,<10K,16-25D,New,F,,minus_8,TAMIL NADU,South,2,12550.0,2,12550,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,E,,minus_6,KARNATAKA,South,1,12600.0,1,10600,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,E,,minus_11,KARNATAKA,South,0,0.0,0,2000,10000.0
2026-03-30,2026-03-01,<10K,26-30D,New,E,,plus_2,TAMIL NADU,South,1,6300.0,1,6900,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,DD,KERALA,South,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,F,,DD,BIHAR,East,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,F,,DD,TAMIL NADU,South,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,E,,minus_12,CHHATTISGARH,East,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,B,,minus_10,MAHARASHTRA,West,1,12600.0,1,12600,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,D,,plus_8_10,TAMIL NADU,South,1,12500.0,0,10000,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,C,,plus_3,PUNJAB,North,1,12500.0,1,13800,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,E,,plus_3,HARYANA,North,1,12500.0,1,13800,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,Old,D,re_loan_normal_approved,plus_90+,KERALA,South,1,12500.0,0,,10000.0
2026-03-30,2026-03-01,10K-20K,31-35D,New,D,,plus_6,UTTAR PRADESH,North,1,12500.0,0,12500,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,F,,plus_2,HARYANA,North,1,12500.0,1,13700,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,E,,plus_31_60,BIHAR,East,1,12500.0,0,2000,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,A,,minus_4,KARNATAKA,South,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,C,,minus_10,BIHAR,East,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,E,,minus_2,GUJARAT,West,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,E,,minus_2,KARNATAKA,South,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,<10K,41-45D,New,E,,plus_16_20,BIHAR,East,1,6250.0,1,7550,10000.0
2026-03-30,2026-03-01,10K-20K,36-40D,New,C,,plus_11_15,ANDHRA PRADESH,South,1,12500.0,1,14600,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,F,,DD,ODISHA,East,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,Old,D,re_loan_normal_approved,minus_13,GUJARAT,West,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,D,,minus_10,DELHI,North,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,E,,minus_6,PUDUCHERRY,South,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,D,,minus_9,RAJASTHAN,North,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,C,,minus_4,TELANGANA,South,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,E,,minus_1,UTTAR PRADESH,North,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,C,,plus_5,HARYANA,North,1,12500.0,0,1000,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,C,,plus_3,HARYANA,North,0,0.0,0,2000,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,C,,plus_2,HARYANA,North,0,0.0,0,1600,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,C,,plus_1,HARYANA,North,0,0.0,0,5000,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,B,,minus_4,PUNJAB,North,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,Old,D,re_loan_normal_approved,DD,TAMIL NADU,South,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,D,,minus_5,DELHI,North,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,A,,minus_4,ANDHRA PRADESH,South,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,36-40D,New,B,,plus_11_15,UTTAR PRADESH,North,1,12500.0,0,12500,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,A,,minus_10,UTTAR PRADESH,North,1,12500.0,0,3000,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,minus_4,TELANGANA,South,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,Old,C,re_loan_normal_approved,minus_1,UTTAR PRADESH,North,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,D,,minus_4,KARNATAKA,South,1,12400.0,1,12400,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,Old,NF,re_loan_normal_approved,plus_3,ODISHA,East,1,12500.0,1,13800,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,minus_1,,,1,12400.0,1,12395,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,minus_15,,,0,0.0,0,5,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,A,,minus_4,HARYANA,North,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,<10K,<15D,New,F,,minus_10,GUJARAT,West,2,12350.0,2,12350,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,minus_4,ANDHRA PRADESH,South,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,F,,minus_8,KARNATAKA,South,1,12500.0,1,12500,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,F,,plus_3,TELANGANA,South,1,12500.0,1,13800,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,C,,DD,TELANGANA,South,1,12400.0,1,12400,10000.0
2026-03-30,2026-03-01,<10K,21-25D,New,F,,minus_1,HIMACHAL PRADESH,North,2,12300.0,2,12300,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,B,,plus_2,ANDHRA PRADESH,South,1,12400.0,1,13600,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,A,,minus_5,ANDHRA PRADESH,South,0,0.0,0,10000,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,D,,minus_10,ANDHRA PRADESH,South,0,0.0,0,1000,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,minus_2,KERALA,South,1,12400.0,1,12400,10000.0
2026-03-30,2026-03-01,<10K,<15D,New,E,,minus_11,CHHATTISGARH,East,1,5950.0,1,5990,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,B,,minus_1,TELANGANA,South,1,12400.0,1,12400,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,D,,minus_4,GUJARAT,West,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,D,,minus_5,,,1,12400.0,1,12400,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,F,,minus_3,UTTAR PRADESH,North,1,12400.0,1,12400,10000.0
2026-03-30,2026-03-01,<10K,>45D,New,E,,plus_2,BIHAR,East,0,0.0,0,3400,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,C,,minus_6,MAHARASHTRA,West,1,12400.0,1,12400,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,A,,minus_6,ODISHA,East,1,12400.0,1,12400,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,E,,plus_6,MAHARASHTRA,West,1,12400.0,1,14000,10000.0
2026-03-30,2026-03-01,<10K,>45D,New,F,,plus_11_15,UTTAR PRADESH,North,1,6200.0,0,5000,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,C,,minus_6,GUJARAT,West,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,C,,minus_2,DELHI,North,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,C,,minus_13,MADHYA PRADESH,West,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,C,,minus_5,TAMIL NADU,South,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,<10K,<15D,New,F,,minus_15,ANDHRA PRADESH,South,2,12100.0,2,12100,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,B,,minus_10,MAHARASHTRA,West,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,<10K,21-25D,New,F,,minus_5,RAJASTHAN,North,0,0.0,0,650,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,F,,plus_3,BIHAR,East,1,12400.0,0,5,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,F,,minus_15,BIHAR,East,0,0.0,0,1,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,C,,minus_9,MAHARASHTRA,West,0,0.0,0,500,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,C,,DD,ASSAM,East,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,D,,minus_10,TAMIL NADU,South,1,12400.0,1,12400,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,F,,minus_9,BIHAR,East,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,<10K,>45D,New,F,,plus_11_15,ODISHA,East,1,6150.0,0,900,10000.0
2026-03-30,2026-03-01,10K-20K,36-40D,New,C,,plus_16_20,ANDHRA PRADESH,South,1,12300.0,1,900,10000.0
2026-03-30,2026-03-01,10K-20K,36-40D,New,C,,plus_1,ANDHRA PRADESH,South,0,0.0,0,12500,10000.0
2026-03-30,2026-03-01,10K-20K,31-35D,New,B,,plus_11_15,WEST BENGAL,East,1,12300.0,1,1100,10000.0
2026-03-30,2026-03-01,10K-20K,31-35D,New,B,,plus_1,WEST BENGAL,East,0,0.0,0,12300,10000.0
2026-03-30,2026-03-01,10K-20K,31-35D,New,B,,plus_8_10,KERALA,South,1,12300.0,1,14200,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,E,,DD,TAMIL NADU,South,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,D,,minus_7,TAMIL NADU,South,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,<10K,16-25D,New,F,,minus_9,ANDHRA PRADESH,South,0,0.0,0,150,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,DD,BIHAR,East,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,B,,minus_7,PUNJAB,North,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,E,,minus_4,,,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,D,,minus_10,UTTAR PRADESH,North,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,F,,minus_3,KARNATAKA,South,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,C,,minus_8,UTTAR PRADESH,North,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,DD,RAJASTHAN,North,1,12200.0,1,12200,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,B,,minus_2,ODISHA,East,1,12200.0,1,12200,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,Old,D,re_loan_normal_approved,minus_10,MAHARASHTRA,West,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,F,,DD,ANDHRA PRADESH,South,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,D,,minus_4,ODISHA,East,1,12200.0,1,12200,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,C,,plus_3,DELHI,North,1,12200.0,1,13500,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,E,,minus_15,BIHAR,East,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,E,,minus_4,GUJARAT,West,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,F,,minus_7,RAJASTHAN,North,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,E,,minus_3,HARYANA,North,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,C,,minus_3,UTTARAKHAND,North,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,41-45D,New,C,,plus_16_20,MADHYA PRADESH,West,1,12200.0,1,500,10000.0
2026-03-30,2026-03-01,10K-20K,41-45D,New,C,,plus_3,MADHYA PRADESH,West,0,0.0,0,13000,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,A,,minus_2,UTTAR PRADESH,North,1,12300.0,1,10000,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,A,,minus_5,UTTAR PRADESH,North,0,0.0,0,1300,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,A,,minus_9,UTTAR PRADESH,North,0,0.0,0,1000,10000.0
2026-03-30,2026-03-01,<10K,21-25D,New,F,,plus_1,ANDHRA PRADESH,South,2,12200.0,2,13300,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,E,,minus_5,TELANGANA,South,1,12200.0,1,12200,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,E,,minus_8,UTTAR PRADESH,North,1,12200.0,1,12200,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,F,,plus_31_60,ODISHA,East,1,12200.0,0,2500,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,B,,plus_1,ANDHRA PRADESH,South,1,12200.0,1,13300,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,F,,minus_15,GUJARAT,West,1,12300.0,1,12300,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,E,,DD,KARNATAKA,South,1,12200.0,1,12200,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,Old,E,re_loan_normal_approved,minus_3,TELANGANA,South,1,12200.0,1,12200,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,Old,D,re_loan_normal_approved,minus_15,MAHARASHTRA,West,0,0.0,0,10,10000.0
2026-03-30,2026-03-01,<10K,26-30D,New,F,,plus_6,UTTARAKHAND,North,1,6100.0,1,3416,10000.0
2026-03-30,2026-03-01,<10K,26-30D,New,F,,plus_2,UTTARAKHAND,North,0,0.0,0,2957,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,DD,GUJARAT,West,1,12200.0,1,12200,10000.0
2026-03-30,2026-03-01,<10K,16-25D,New,F,,minus_3,GUJARAT,West,2,12200.0,2,12200,10000.0
2026-03-30,2026-03-01,<10K,>45D,New,E,,plus_4,RAJASTHAN,North,1,6100.0,0,4900,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,minus_1,WEST BENGAL,East,1,12200.0,1,12200,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,D,,minus_11,TAMIL NADU,South,1,12200.0,1,12200,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,E,,DD,PUNJAB,North,1,12200.0,1,12200,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,C,,minus_15,DELHI,North,1,12200.0,1,10300,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,F,,minus_9,KARNATAKA,South,1,12200.0,1,12200,10000.0
2026-03-30,2026-03-01,<10K,16-25D,New,E,,minus_3,RAJASTHAN,North,2,12050.0,2,12050,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,E,,minus_6,GUJARAT,West,1,12200.0,1,12200,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,E,,minus_2,UTTAR PRADESH,North,1,12100.0,1,12100,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,E,,minus_2,TELANGANA,South,1,12100.0,1,12100,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,D,,minus_1,BIHAR,East,1,12100.0,1,12100,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,C,,minus_12,MAHARASHTRA,West,1,12100.0,1,12100,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,C,,plus_7,DELHI,North,1,12100.0,1,13800,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,E,,minus_3,KERALA,South,0,0.0,0,6000,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,E,,minus_6,KERALA,South,0,0.0,0,3200,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,F,,minus_8,TELANGANA,South,1,12100.0,1,12100,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,E,,minus_8,KARNATAKA,South,1,12100.0,1,12100,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,E,,minus_2,MAHARASHTRA,West,1,12100.0,1,12100,10000.0
2026-03-30,2026-03-01,<10K,26-30D,New,F,,plus_8_10,UTTAR PRADESH,North,2,12000.0,0,12000,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,E,,plus_7,TELANGANA,South,1,12100.0,0,13500,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,D,,minus_4,TELANGANA,South,1,12100.0,1,12100,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,C,,minus_7,HIMACHAL PRADESH,North,1,12100.0,1,12100,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,E,,minus_12,ODISHA,East,1,12100.0,1,12100,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,D,,minus_4,RAJASTHAN,North,1,12100.0,1,12100,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,C,,plus_2,MAHARASHTRA,West,1,12100.0,1,13300,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,C,,plus_7,KERALA,South,1,12100.0,1,3206,10000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,C,,minus_8,KERALA,South,0,0.0,0,2100,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,D,,minus_6,BIHAR,East,1,12000.0,1,12000,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,B,,DD,UTTARAKHAND,North,1,12100.0,1,12100,10000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,F,,plus_4,MAHARASHTRA,West,1,12100.0,0,12100,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,D,,minus_5,DELHI,North,1,12000.0,1,12000,10000.0
2026-03-30,2026-03-01,10K-20K,31-35D,New,B,,minus_3,TELANGANA,South,0,0.0,0,500,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,C,,minus_4,RAJASTHAN,North,1,12000.0,1,12000,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,D,,minus_2,CHHATTISGARH,East,1,12100.0,1,12100,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,C,,minus_15,MAHARASHTRA,West,0,0.0,0,1,10000.0
2026-03-30,2026-03-01,<10K,<15D,New,F,,minus_7,RAJASTHAN,North,2,11800.0,2,11800,10000.0
2026-03-30,2026-03-01,<10K,31-35D,New,F,,plus_11_15,MAHARASHTRA,West,2,12000.0,0,12050,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,D,,minus_5,WEST BENGAL,East,1,12100.0,1,12100,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,Old,C,re_loan_normal_approved,minus_5,KERALA,South,1,12100.0,1,6000,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,Old,C,re_loan_normal_approved,minus_6,KERALA,South,0,0.0,0,3000,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,C,,minus_1,BIHAR,East,1,12000.0,1,12000,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,B,,plus_21_25,KARNATAKA,South,1,12100.0,0,10000,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,D,,minus_7,HARYANA,North,1,12000.0,1,12000,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,B,,minus_14,TELANGANA,South,1,12000.0,1,12000,10000.0
2026-03-30,2026-03-01,10K-20K,16-25D,New,F,,minus_2,ANDHRA PRADESH,South,1,12000.0,1,12000,10000.0
2026-03-30,2026-03-01,10K-20K,<15D,Old,E,re_loan_normal_approved,minus_15,BIHAR,East,1,12000.0,1,12000,10000.0
2026-04-29,2026-04-01,10K-20K,>45D,New,A,,DD,PUNJAB,North,1,15000.0,1,15000,10000.0
2026-04-29,2026-04-01,10K-20K,41-45D,New,C,,minus_5,KARNATAKA,South,1,15000.0,1,15000,10000.0
2026-04-29,2026-04-01,<10K,>45D,New,F,,plus_1,DELHI,North,0,0.0,0,7700,10000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,B,,minus_15,MADHYA PRADESH,West,1,12000.0,0,10100,10000.0
